"pitch_type","pitch_id","game_date","start_speed","x0","z0","player_name","batter","pitcher","events","description","spin_dir","spin_rate","break_angle","break_length","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","px","pz","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs","tfs_zulu","catcher","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","hit_speed","hit_angle","effective_speed","release_spin_rate","release_extension","game_pk"
"SI",11,"2016-04-19","91.29     ","-1.342","5.872","Corey Seager","608369","554234","Flyout","In play, out(s)","223.165   ","2184.294  ","33.6      ","5.1       ","5 ","Corey Seager flies out to center fielder Mallex Smith.  ","R ","L","R","ATL","LAD","X",8,1,0,0,2016,"-7.69                 ","8.16                ","-0.039","2.769               ","null","null","null",1,1,"top","96.9600","63.6300","231223","2016-04-19T23:12:23Z","452095","427019","160419_192106","6.00","-131.913            ","-4.70","-13.59","27.28","-17.69","3.64","1.61","352.44","97.41","38.07               ","90.00","2002.00","5.90",447065
"SI",167,"2016-04-19","92.71     ","-1.081","5.901","Corey Seager","608369","554234","Flyout","Called Strike","239.416   ","2449.438  ","39.0      ","6.3       ","14","Corey Seager flies out to center fielder Mallex Smith.  ","R ","L","R","ATL","LAD","S",8,1,1,0,2016,"-10.7                 ","6.29                ","0.333","1.675               ","null",592626,"null",2,3,"top","93.9300","43.0300","235503","2016-04-19T23:55:03Z","452095","427019","160419_200353","7.45","-134.992            ","-7.36","-19.62","31.20","-20.58","3.77","1.68","null","null","null","92.36","2129.00","6.32",447065
"CH",168,"2016-04-19","82.77     ","-1.43","5.749","Corey Seager","608369","554234","Flyout","Ball","254.252   ","1474.664  ","19.7      ","8.8       ","14","Corey Seager flies out to center fielder Mallex Smith.  ","R ","L","R","ATL","LAD","B",8,1,1,1,2016,"-8.04                 ","2.22                ","0.202","1.022               ","null",592626,"null",2,3,"top","93.9300","43.0300","235524","2016-04-19T23:55:24Z","452095","427019","160419_200412","6.35","-120.238            ","-5.14","-11.76","23.45","-28.86","3.66","1.61","null","null","null","82.48","1628.00","6.31",447065
"CU",170,"2016-04-19","78.53     ","-1.305","5.93","Corey Seager","608369","554234","Flyout","Ball In Dirt","70.450    ","1130.708  ","-13.9     ","11.3      ","14","Corey Seager flies out to center fielder Mallex Smith.  ","R ","L","R","ATL","LAD","B",8,1,2,2,2016,"6.35                  ","-2.31               ","0.962","0.779               ","null",592626,"null",2,3,"top","93.9300","43.0300","235621","2016-04-19T23:56:21Z","452095","427019","160419_200506","3.26","-114.344            ","-3.84","8.40","21.22","-35.16","3.63","1.61","null","null","null","78.31","2583.00","6.24",447065
"CH",171,"2016-04-19","78.34     ","-1.656","5.755","Corey Seager","608369","554234","Flyout","Foul","242.461   ","1251.065  ","15.1      ","8.9       ","14","Corey Seager flies out to center fielder Mallex Smith.  ","R ","L","R","ATL","LAD","S",8,1,3,2,2016,"-6.59                 ","3.38                ","0.712","1.932               ","null",592626,"null",2,3,"top","93.9300","43.0300","235700","2016-04-19T23:57:00Z","452095","427019","160419_200538","7.27","-113.923            ","-2.49","-8.71","19.83","-27.63","3.64","1.61","null","104.54","37.24               ","78.17","1300.00","6.18",447065
"CH",166,"2016-04-19","80.52     ","-1.514","5.604","Corey Seager","608369","554234","Flyout","Ball In Dirt","267.123   ","1544.224  ","19.2      ","10.0      ","14","Corey Seager flies out to center fielder Mallex Smith.  ","R ","L","R","ATL","LAD","B",8,1,0,0,2016,"-8.95                 ","0.4                 ","0.248","0.339               ","null",592626,"null",2,3,"top","93.9300","43.0300","235441","2016-04-19T23:54:41Z","452095","427019","160419_200329","6.78","-117.368            ","-5.38","-12.48","22.45","-31.55","3.63","1.61","null","null","null","80.69","1423.00","6.48",447065
"SI",169,"2016-04-19","92.60     ","-1.075","5.814","Corey Seager","608369","554234","Flyout","Foul","230.808   ","2334.103  ","38.0      ","5.6       ","13","Corey Seager flies out to center fielder Mallex Smith.  ","R ","L","R","ATL","LAD","S",8,1,2,1,2016,"-9.09                 ","7.37                ","-0.209","1.443               ","null",592626,"null",2,3,"top","93.9300","43.0300","235545","2016-04-19T23:55:45Z","452095","427019","160419_200434","5.46","-134.826            ","-8.20","-16.81","27.98","-18.47","3.64","1.61","null","null","null","92.56","2241.00","6.21",447065
"SI",172,"2016-04-19","92.69     ","-1.427","5.845","Corey Seager","608369","554234","Flyout","In play, out(s)","235.862   ","1939.457  ","29.7      ","6.0       ","5 ","Corey Seager flies out to center fielder Mallex Smith.  ","R ","L","R","ATL","LAD","X",8,1,3,2,2016,"-8.24                 ","5.55                ","0.041","2.331               ","null",592626,"null",2,3,"top","93.9300","43.0300","235825","2016-04-19T23:58:25Z","452095","427019","160419_200659","6.70","-134.578            ","-5.10","-14.89","33.18","-22.08","3.64","1.61","387.78","104.47","29.21               ","91.86","2245.00","6.30",447065
"SI",370,"2016-04-19","91.70     ","-1.048","5.256","Corey Seager","608369","543901","Groundout","In play, run(s)","264.028   ","2019.768  ","29.6      ","7.8       ","2 ","Corey Seager grounds out to first baseman Freddie Freeman.   Joc Pederson scores.    Chase Utley to 2nd.  ","R ","L","R","ATL","LAD","X",3,4,0,1,2016,"-10.23                ","1.03                ","0.159","3.294               ",592626,"null",400284,1,5,"top","156.3500","168.4700","005059","2016-04-20T00:50:59Z","452095","427019","160419_205931","6.70","-133.869            ","0.54","-18.54","29.35","-30.24","3.64","1.61","74.02","85.20","-17.48              ","89.97","1845.00","5.19",447065
"SI",369,"2016-04-19","92.26     ","-1.287","5.242","Corey Seager","608369","543901","Groundout","Foul","251.717   ","1974.589  ","31.0      ","7.1       ","13","Corey Seager grounds out to first baseman Freddie Freeman.   Joc Pederson scores.    Chase Utley to 2nd.  ","R ","L","R","ATL","LAD","S",3,4,0,0,2016,"-9.59                 ","3.13                ","-0.729","2.273               ",592626,"null",400284,1,5,"top","156.3500","168.4700","005018","2016-04-20T00:50:18Z","452095","427019","160419_205908","4.77","-134.786            ","-2.87","-17.42","32.85","-26.42","3.64","1.61","null","85.51","28.82               ","90.09","2023.00","5.18",447065
"FC",543,"2016-04-19","86.38     ","1.765","5.76","Corey Seager","608369","543017","Groundout","In play, out(s)","255.201   ","425.221   ","7.9       ","8.0       ","13","Corey Seager grounds out, second baseman Daniel Castro to first baseman Freddie Freeman.  ","R ","L","L","ATL","LAD","X",4,4,1,0,2016,"-2.19                 ","0.53                ","-0.788","1.896               ","null","null","null",0,8,"top","134.5400","144.2300","014041","2016-04-20T01:40:41Z","452095","427019","160419_214920","-5.66","-125.558            ","-3.39","-3.56","21.46","-31.23","3.64","1.61","137.22","70.65","1.48                ","84.96","0.00","5.17",447065
"SL",542,"2016-04-19","88.31     ","1.719","5.593","Corey Seager","608369","543017","Groundout","Ball","219.752   ","267.960   ","5.3       ","7.5       ","13","Corey Seager grounds out, second baseman Daniel Castro to first baseman Freddie Freeman.  ","R ","L","L","ATL","LAD","B",4,4,0,0,2016,"-0.9                  ","1.04                ","-1.674","1.132               ","null","null","null",0,8,"top","134.5400","144.2300","014015","2016-04-20T01:40:15Z","452095","427019","160419_214904","-8.34","-128.522            ","-5.40","-1.52","24.58","-30.35","3.74","1.65","null","null","null","87.14","2631.00","5.47",447065
"FC",205,"2016-04-17","93.03     ","-2.425","5.987","Corey Seager","608369","502188","Single","Ball","202.348   ","1805.349  ","15.4      ","3.8       ","12","Corey Seager singles on a ground ball to center fielder Denard Span.  ","R ","L","R","LAD","SF ","B",8,4,0,1,2016,"-3.4                  ","8.23                ","0.719","4.088               ","null","null","null",0,4,"bot","127.4000","76.4400","011425","2016-04-18T01:14:25Z","457763","427315","160417_181338","9.63","-135.04             ","-2.00","-6.39","24.52","-16.63","3.67","1.60","null","null","null","92.46","2517.00","5.81",447048
"FC",206,"2016-04-17","92.40     ","-2.591","6.008","Corey Seager","608369","502188","Single","Ball","209.672   ","1641.520  ","16.5      ","4.5       ","12","Corey Seager singles on a ground ball to center fielder Denard Span.  ","R ","L","R","LAD","SF ","B",8,4,1,1,2016,"-4.1                  ","7.16                ","0.157","3.993               ","null","null","null",0,4,"bot","127.4000","76.4400","011441","2016-04-18T01:14:41Z","457763","427315","160417_181356","8.71","-134.27             ","-1.78","-7.52","28.04","-18.97","3.61","1.60","null","null","null","91.99","2497.00","6.11",447048
"FS",204,"2016-04-17","86.28     ","-2.377","5.848","Corey Seager","608369","502188","Single","Foul","232.117   ","1724.786  ","22.7      ","6.6       ","14","Corey Seager singles on a ground ball to center fielder Denard Span.  ","R ","L","R","LAD","SF ","S",8,4,0,0,2016,"-7.34                 ","5.66                ","0.35","1.292               ","null","null","null",0,4,"bot","127.4000","76.4400","011403","2016-04-18T01:14:03Z","457763","427315","160417_181319","9.14","-125.519            ","-6.69","-11.78","24.01","-23.01","3.68","1.60","null","null","null","85.28","1486.00","5.59",447048
"FT",207,"2016-04-17","95.89     ","-2.513","5.797","Corey Seager","608369","502188","Single","In play, no out","243.329   ","2557.488  ","41.6      ","6.1       ","5 ","Corey Seager singles on a ground ball to center fielder Denard Span.  ","R ","L","R","LAD","SF ","X",8,4,2,1,2016,"-11.07                ","5.52                ","0.048","2.441               ","null","null","null",0,4,"bot","127.4000","76.4400","011506","2016-04-18T01:15:06Z","457763","427315","160417_181417","11.04","-139.233            ","-5.43","-21.93","28.54","-21.16","3.67","1.60","235.86","105.06","-8.08               ","95.63","2313.00","6.17",447048
"FT",318,"2016-04-17","93.98     ","-2.637","5.795","Corey Seager","608369","502188","Forceout","In play, out(s)","248.884   ","2529.046  ","39.6      ","6.8       ","4 ","Corey Seager grounds into a force out, second baseman Joe Panik to shortstop Brandon Crawford.   Chase Utley out at 2nd.    Corey Seager to 1st.  ","R ","L","R","LAD","SF ","X",4,4,1,0,2016,"-11.66                ","4.46                ","-0.65","2.332               ","null","null",400284,0,6,"bot","149.8500","146.2100","015140","2016-04-18T01:51:40Z","457763","427315","160417_185041","9.50","-136.977            ","-5.04","-22.28","28.65","-23.57","3.77","1.60","106.76","91.90","-10.20              ","93.65","2390.00","5.99",447048
"FF",317,"2016-04-17","94.11     ","-2.561","5.725","Corey Seager","608369","502188","Forceout","Ball","237.859   ","2674.037  ","43.4      ","6.0       ","13","Corey Seager grounds into a force out, second baseman Joe Panik to shortstop Brandon Crawford.   Chase Utley out at 2nd.    Corey Seager to 1st.  ","R ","L","R","LAD","SF ","B",4,4,0,0,2016,"-11.15                ","6.97                ","-0.276","1.046               ","null","null",400284,0,6,"bot","149.8500","146.2100","015102","2016-04-18T01:51:02Z","457763","427315","160417_185016","10.14","-136.842            ","-9.24","-21.36","27.37","-18.76","3.74","1.60","null","null","null","93.51","2432.00","5.90",447048
"FT",447,"2016-04-17","98.89     ","0.638","5.756","Corey Seager","608369","592612","Groundout","Swinging Strike","109.469   ","1760.960  ","-29.7     ","6.2       ","9 ","Corey Seager grounds out, shortstop Brandon Crawford to first baseman Brandon Belt.  ","R ","L","L","LAD","SF ","S",6,4,0,1,2016,"7.88                  ","2.75                ","0.631","2.121               ","null","null","null",1,8,"bot","106.7700","146.8100","023413","2016-04-18T02:34:13Z","457763","427315","160417_193327","-2.93","-144.233            ","-5.69","16.51","35.25","-26.34","3.54","1.60","null","null","null","98.77","2319.00","6.27",447048
"FT",448,"2016-04-17","99.26     ","0.472","5.695","Corey Seager","608369","592612","Groundout","In play, out(s)","132.591   ","2119.211  ","-35.9     ","4.7       ","7 ","Corey Seager grounds out, shortstop Brandon Crawford to first baseman Brandon Belt.  ","R ","L","L","LAD","SF ","X",6,4,0,2,2016,"7.36                  ","6.73                ","-0.379","1.622               ","null","null","null",1,8,"bot","106.7700","146.8100","023439","2016-04-18T02:34:39Z","457763","427315","160417_193349","-5.15","-144.576            ","-8.48","15.55","34.48","-17.88","3.68","1.60","null","null","null","99.26","2416.00","6.40",447048
"FT",446,"2016-04-17","98.45     ","0.718","5.954","Corey Seager","608369","592612","Groundout","Foul","136.254   ","2273.038  ","-40.7     ","4.4       ","3 ","Corey Seager grounds out, shortstop Brandon Crawford to first baseman Brandon Belt.  ","R ","L","L","LAD","SF ","S",6,4,0,0,2016,"7.49                  ","7.79                ","0.457","3.194               ","null","null","null",1,8,"bot","106.7700","146.8100","023311","2016-04-18T02:33:11Z","457763","427315","160417_193227","-3.49","-143.476            ","-4.98","15.54","34.66","-15.94","3.71","1.60","null","null","null","97.92","2279.00","6.12",447048
"FS",52,"2016-04-17","86.10     ","-2.816","5.859","Corey Seager","608369","502188","Groundout","Swinging Strike","240.370   ","2107.070  ","30.5      ","7.2       ","13","Corey Seager grounds out to first baseman Brandon Belt.  ","R ","L","R","LAD","SF ","S",3,4,0,1,2016,"-9.91                 ","5.59                ","-0.7","1.52                ","null","null","null",1,1,"bot","145.6000","168.0500","002545","2016-04-18T00:25:45Z","457763","427315","160417_172500","8.44","-125.358            ","-6.08","-15.83","24.41","-23.17","3.71","1.60","null","null","null","84.93","1165.00","5.59",447048
"FC",53,"2016-04-17","93.12     ","-2.889","5.773","Corey Seager","608369","502188","Groundout","In play, out(s)","178.640   ","1753.459  ","-5.6      ","3.8       ","7 ","Corey Seager grounds out to first baseman Brandon Belt.  ","R ","L","R","LAD","SF ","X",3,4,0,2,2016,"0.21                  ","8.73                ","-0.484","1.997               ","null","null","null",1,1,"bot","145.6000","168.0500","002607","2016-04-18T00:26:07Z","457763","427315","160417_172518","6.38","-135.754            ","-7.19","0.39","29.01","-15.77","3.64","1.60","60.45","66.86","-46.13              ","92.66","2526.00","6.03",447048
"FF",51,"2016-04-17","95.07     ","-2.534","5.952","Corey Seager","608369","502188","Groundout","Called Strike","204.368   ","2120.268  ","24.2      ","3.5       ","4 ","Corey Seager grounds out to first baseman Brandon Belt.  ","R ","L","R","LAD","SF ","S",3,4,0,0,2016,"-4.3                  ","9.45                ","-0.443","2.797               ","null","null","null",1,1,"bot","145.6000","168.0500","002527","2016-04-18T00:25:27Z","457763","427315","160417_172442","7.24","-138.403            ","-6.11","-8.35","30.55","-13.75","3.78","1.60","null","null","null","94.38","2434.00","5.94",447048
"FF",401,"2016-04-16","91.5      ","-1.431","5.785","Corey Seager","608369","456501","Strikeout","Swinging Strike","217.565   ","2197.565  ","34.2      ","4.5       ","11","Corey Seager called out on strikes.  ","R ","L","R","LAD","SF ","S",0,0,0,1,2016,"-6.8                  ","8.8                 ","-0.237","3.85                ","null","null",400284,2,6,"bot","0.0000","0.0000","031706","2016-04-17T03:17:06Z","457763","427520","160416_201620","5.50","-134.01             ","-2.08","-12.38","28.80","-16.08","3.66","1.61","null","null","null","null","null","null",447033
"CH",402,"2016-04-16","85.1      ","-1.956","5.445","Corey Seager","608369","456501","Strikeout","Ball","256.497   ","1925.548  ","27.6      ","8.3       ","13","Corey Seager called out on strikes.  ","R ","L","R","LAD","SF ","B",0,0,0,2,2016,"-10.04                ","2.36                ","-1.042","0.865               ","null","null",400284,2,6,"bot","0.0000","0.0000","031725","2016-04-17T03:17:25Z","457763","427520","160416_201637","5.51","-124.527            ","-5.64","-16.07","20.41","-28.32","3.66","1.61","null","null","null","null","null","null",447033
"FF",404,"2016-04-16","94.8      ","-1.907","5.444","Corey Seager","608369","456501","Strikeout","Called Strike","219.046   ","2110.768  ","33.5      ","4.4       ","11","Corey Seager called out on strikes.  ","R ","L","R","LAD","SF ","S",0,0,2,2,2016,"-6.56                 ","8.05                ","-0.983","2.727               ","null","null",400284,2,6,"bot","0.0000","0.0000","031826","2016-04-17T03:18:26Z","457763","427520","160416_201740","4.86","-138.937            ","-4.42","-12.73","33.05","-16.48","3.69","1.70","null","null","null","null","null","null",447033
"FC",400,"2016-04-16","86.9      ","-2.171","5.547","Corey Seager","608369","456501","Strikeout","Called Strike","191.148   ","759.119   ","1.7       ","6.3       ","11","Corey Seager called out on strikes.  ","R ","L","R","LAD","SF ","S",0,0,0,0,2016,"-0.78                 ","3.89                ","-1.037","2.708               ","null","null",400284,2,6,"bot","0.0000","0.0000","031649","2016-04-17T03:16:49Z","457763","427520","160416_201603","3.12","-127.393            ","-2.10","-1.29","23.28","-25.63","3.66","1.61","null","null","null","null","null","null",447033
"FT",403,"2016-04-16","93.0      ","-1.18","5.816","Corey Seager","608369","456501","Strikeout","Ball","226.320   ","1663.541  ","24.4      ","5.1       ","12","Corey Seager called out on strikes.  ","R ","L","R","LAD","SF ","B",0,0,1,2,2016,"-6.0                  ","5.69                ","0.611","3.887               ","null","null",400284,2,6,"bot","0.0000","0.0000","031742","2016-04-17T03:17:42Z","457763","427520","160416_201655","6.92","-136.154            ","-1.21","-11.29","29.43","-21.39","3.59","1.61","null","null","null","null","null","null",447033
"FT",544,"2016-04-16","84.70     ","3.218","3.966","Corey Seager","608369","425657","Home Run","Foul","83.371    ","1698.648  ","-19.9     ","9.4       ","7 ","Corey Seager homers (1) on a fly ball to center field.   A.  J.   Ellis scores.  ","R ","L","L","LAD","SF ","S",8,1,1,0,2016,"9.34                  ","-1.13               ","-0.349","2.013               ","null","null",454560,1,8,"bot","109.3600","32.0400","040256","2016-04-17T04:02:56Z","457763","427520","160416_210211","-11.61","-123.033            ","2.23","14.31","24.54","-33.84","3.66","1.61","null","97.81","-6.39               ","84.91","2090.00","6.59",447033
"FT",546,"2016-04-16","82.66     ","3.351","3.925","Corey Seager","608369","425657","Home Run","Foul","84.028    ","1442.278  ","-16.7     ","9.6       ","5 ","Corey Seager homers (1) on a fly ball to center field.   A.  J.   Ellis scores.  ","R ","L","L","LAD","SF ","S",8,1,2,1,2016,"8.2                   ","-0.91               ","0.144","2.514               ","null","null",454560,1,8,"bot","109.3600","32.0400","040344","2016-04-17T04:03:44Z","457763","427520","160416_210258","-10.10","-120.375            ","3.72","11.90","25.60","-33.42","3.66","1.61","null","null","null","83.01","2110.00","6.81",447033
"SL",547,"2016-04-16","77.32     ","3.3","4.419","Corey Seager","608369","425657","Home Run","Foul","169.363   ","747.866   ",".8        ","8.3       ","7 ","Corey Seager homers (1) on a fly ball to center field.   A.  J.   Ellis scores.  ","R ","L","L","LAD","SF ","S",8,1,2,2,2016,"0.83                  ","4.36                ","-0.623","1.736               ","null","null",454560,1,8,"bot","109.3600","32.0400","040415","2016-04-17T04:04:15Z","457763","427520","160416_210329","-8.99","-112.745            ","-0.05","1.07","19.58","-26.46","3.66","1.61","null","74.13","-7.25               ","77.93","1965.00","6.63",447033
"SL",548,"2016-04-16","78.42     ","3.004","4.338","Corey Seager","608369","425657","Home Run","Foul","168.986   ","797.800   ","1.2       ","8.0       ","13","Corey Seager homers (1) on a fly ball to center field.   A.  J.   Ellis scores.  ","R ","L","L","LAD","SF ","S",8,1,2,2,2016,"0.91                  ","4.61                ","-1.487","2.009               ","null","null",454560,1,8,"bot","109.3600","32.0400","040445","2016-04-17T04:04:45Z","457763","427520","160416_210400","-10.39","-114.01             ","0.53","1.20","20.44","-26.02","3.66","1.61","null","60.41","-18.11              ","78.26","2050.00","6.29",447033
"SL",549,"2016-04-16","78.23     ","2.938","4.19","Corey Seager","608369","425657","Home Run","Ball","178.134   ","312.970   ","3.7       ","9.3       ","13","Corey Seager homers (1) on a fly ball to center field.   A.  J.   Ellis scores.  ","R ","L","L","LAD","SF ","B",8,1,2,2,2016,"0.06                  ","1.82                ","-2.274","0.865               ","null","null",454560,1,8,"bot","109.3600","32.0400","040518","2016-04-17T04:05:18Z","457763","427520","160416_210431","-11.71","-113.77             ","-0.83","0.08","21.50","-29.72","3.73","1.61","null","null","null","78.12","2009.00","6.40",447033
"FT",543,"2016-04-16","84.13     ","3.092","3.826","Corey Seager","608369","425657","Home Run","Ball","80.705    ","1793.254  ","-20.0     ","9.8       ","13","Corey Seager homers (1) on a fly ball to center field.   A.  J.   Ellis scores.  ","R ","L","L","LAD","SF ","B",8,1,0,0,2016,"9.84                  ","-1.66               ","-1.013","1.605               ","null","null",454560,1,8,"bot","109.3600","32.0400","040242","2016-04-17T04:02:42Z","457763","427520","160416_210156","-13.00","-122.263            ","1.80","14.91","23.80","-34.62","3.62","1.61","null","null","null","84.44","2119.00","6.66",447033
"FT",545,"2016-04-16","84.59     ","2.973","4.105","Corey Seager","608369","425657","Home Run","Ball","105.499   ","1806.930  ","-22.7     ","8.1       ","11","Corey Seager homers (1) on a fly ball to center field.   A.  J.   Ellis scores.  ","R ","L","L","LAD","SF ","B",8,1,1,1,2016,"9.73                  ","2.65                ","-2.094","2.688               ","null","null",454560,1,8,"bot","109.3600","32.0400","040321","2016-04-17T04:03:21Z","457763","427520","160416_210236","-15.28","-122.53             ","2.40","14.71","25.60","-28.10","3.66","1.61","null","null","null","84.76","2126.00","6.86",447033
"FT",550,"2016-04-16","84.16     ","3.11","4.058","Corey Seager","608369","425657","Home Run","In play, run(s)","111.351   ","1669.225  ","-22.2     ","7.8       ","7 ","Corey Seager homers (1) on a fly ball to center field.   A.  J.   Ellis scores.  ","R ","L","L","LAD","SF ","X",8,1,3,2,2016,"8.67                  ","3.34                ","-0.273","1.972               ","null","null",454560,1,8,"bot","109.3600","32.0400","040545","2016-04-17T04:05:45Z","457763","427520","160416_210454","-10.89","-122.536            ","0.56","13.13","24.96","-27.04","3.69","1.61","404.74","101.37","27.01               ","84.46","2029.00","6.63",447033
"CH",242,"2016-04-16","85.05     ","-2.139","5.6","Corey Seager","608369","456501","Strikeout","Swinging Strike","262.304   ","1336.709  ","18.6      ","8.8       ","13","Corey Seager strikes out swinging.  ","R ","L","R","LAD","SF ","S",0,0,0,2,2016,"-7.39                 ","0.95                ","-1.556","1.97                ","null","null","null",1,4,"bot","0.0000","0.0000","022604","2016-04-17T02:26:04Z","457763","427520","160416_192518","3.74","-123.517            ","-2.49","-11.28","27.43","-30.65","3.59","1.61","null","null","null","83.49","1510.00","5.68",447033
"FC",240,"2016-04-16","86.80     ","-2.187","5.694","Corey Seager","608369","456501","Strikeout","Called Strike","133.469   ","576.288   ","-8.1      ","7.3       ","7 ","Corey Seager strikes out swinging.  ","R ","L","R","LAD","SF ","S",0,0,0,0,2016,"2.23                  ","2.07                ","-0.657","2.037               ","null","null","null",1,4,"bot","0.0000","0.0000","022535","2016-04-17T02:25:35Z","457763","427520","160416_192450","3.11","-126.54             ","-3.43","3.65","24.14","-28.72","3.59","1.61","null","null","null","85.44","2528.00","5.25",447033
"CH",241,"2016-04-16","85.31     ","-2.1","5.507","Corey Seager","608369","456501","Strikeout","Swinging Strike","252.503   ","1475.991  ","20.6      ","8.3       ","13","Corey Seager strikes out swinging.  ","R ","L","R","LAD","SF ","S",0,0,0,1,2016,"-7.79                 ","2.41                ","-1.085","0.949               ","null","null","null",1,4,"bot","0.0000","0.0000","022547","2016-04-17T02:25:47Z","457763","427520","160416_192501","4.95","-124.136            ","-5.32","-12.05","26.91","-28.38","3.62","1.61","null","null","null","84.04","1515.00","5.71",447033
"FT",62,"2016-04-16","93.08     ","-2.138","5.454","Corey Seager","608369","456501","Groundout","In play, out(s)","229.938   ","2675.714  ","43.4      ","5.4       ","14","Corey Seager grounds out, second baseman Joe Panik to first baseman Brandon Belt.  ","R ","L","R","LAD","SF ","X",4,4,0,1,2016,"-10.38                ","8.69                ","0.117","1.424               ","null","null","null",1,1,"bot","153.1000","154.6300","013031","2016-04-17T01:30:31Z","457763","427520","160416_182943","9.59","-135.289            ","-7.70","-19.10","31.60","-16.12","3.59","1.61","151.22","95.69","-12.56              ","91.26","2398.00","5.52",447033
"FF",61,"2016-04-16","92.41     ","-1.958","5.678","Corey Seager","608369","456501","Groundout","Foul","215.857   ","2367.598  ","34.5      ","4.4       ","8 ","Corey Seager grounds out, second baseman Joe Panik to first baseman Brandon Belt.  ","R ","L","R","LAD","SF ","S",4,4,0,0,2016,"-7.14                 ","9.83                ","0.064","2.241               ","null","null","null",1,1,"bot","153.1000","154.6300","013006","2016-04-17T01:30:06Z","457763","427520","160416_182920","7.76","-134.17             ","-6.31","-12.83","32.79","-14.43","3.62","1.61","null","71.30","11.82               ","89.96","2480.00","5.31",447033
"SL",217,"2016-04-14","84.94     ","2.17","6.082","Corey Seager","608369","592662","Groundout","In play, out(s)","158.707   ","1146.884  ","-4.8      ","6.2       ","1 ","Corey Seager grounds out, first baseman Paul Goldschmidt to pitcher Robbie Ray.  ","R ","L","L","LAD","ARI","X",3,4,0,0,2016,"2.31                  ","5.87                ","-0.662","2.988               ","null","null","null",1,4,"bot","155.3400","166.3300","030923","2016-04-15T03:09:23Z","543302","427053","160414_200830","-7.64","-124.037            ","-2.83","3.56","26.91","-23.04","3.64","1.60","130.75","75.21","-28.29              ","84.08","2361.00","5.83",446996
"FF",357,"2016-04-14","94.66     ","2.074","5.763","Corey Seager","608369","592662","Strikeout","Swinging Strike","157.304   ","2381.139  ","-30.3     ","3.0       ","12","Corey Seager strikes out swinging.  ","R ","L","L","LAD","ARI","S",0,0,0,2,2016,"4.6                   ","10.95               ","0.076","3.987               ","null","null","null",2,6,"bot","0.0000","0.0000","034915","2016-04-15T03:49:15Z","543302","427053","160414_204826","-7.03","-138.26             ","-2.74","8.76","35.48","-11.24","3.64","1.60","null","null","null","94.00","2358.00","6.17",446996
"SL",355,"2016-04-14","84.00     ","2.183","5.998","Corey Seager","608369","592662","Strikeout","Swinging Strike","165.467   ","850.180   ","-1.1      ","7.1       ","7 ","Corey Seager strikes out swinging.  ","R ","L","L","LAD","ARI","S",0,0,0,0,2016,"1.2                   ","4.59                ","-0.317","2.111               ","null","null","null",2,6,"bot","0.0000","0.0000","034848","2016-04-15T03:48:48Z","543302","427053","160414_204800","-6.38","-122.184            ","-4.08","1.80","26.64","-25.24","3.64","1.60","null","null","null","82.85","2203.00","5.85",446996
"FF",356,"2016-04-14","95.40     ","1.818","5.881","Corey Seager","608369","592662","Strikeout","Called Strike","143.723   ","2750.677  ","-45.4     ","3.9       ","7 ","Corey Seager strikes out swinging.  ","R ","L","L","LAD","ARI","S",0,0,0,1,2016,"8.1                   ","10.99               ","-0.68","2.125               ","null","null","null",2,6,"bot","0.0000","0.0000","034901","2016-04-15T03:49:01Z","543302","427053","160414_204814","-9.66","-138.59             ","-8.21","15.55","34.57","-10.99","3.82","1.69","null","null","null","94.46","2367.00","6.19",446996
"FF",89,"2016-04-14","94.24     ","1.646","5.903","Corey Seager","608369","592662","Grounded Into DP","Ball","157.891   ","2413.349  ","-26.9     ","3.1       ","13","Corey Seager grounds into a double play, first baseman Paul Goldschmidt to shortstop Nick Ahmed to first baseman Paul Goldschmidt.   Howie Kendrick out at 2nd.  ","R ","L","L","LAD","ARI","B",3,4,1,0,2016,"4.52                  ","11.09               ","-0.995","1.734               ","null","null",435062,1,2,"bot","144.6700","168.3600","023335","2016-04-15T02:33:35Z","543302","427053","160414_193248","-8.73","-137.177            ","-9.23","8.59","31.33","-11.03","3.78","1.60","null","null","null","93.46","2147.00","5.93",446996
"FF",90,"2016-04-14","94.07     ","2.318","5.705","Corey Seager","608369","592662","Grounded Into DP","In play, out(s)","156.216   ","2486.961  ","-33.5     ","3.1       ","14","Corey Seager grounds into a double play, first baseman Paul Goldschmidt to shortstop Nick Ahmed to first baseman Paul Goldschmidt.   Howie Kendrick out at 2nd.  ","R ","L","L","LAD","ARI","X",3,4,2,0,2016,"5.02                  ","11.35               ","0.723","2.527               ","null","null",435062,1,2,"bot","144.6700","168.3600","023404","2016-04-15T02:34:04Z","543302","427053","160414_193309","-6.06","-137.204            ","-6.60","9.49","32.72","-10.65","3.64","1.60","83.68","95.05","-1.38               ","93.36","2197.00","6.04",446996
