"pitch_type","pitch_id","game_date","start_speed","x0","z0","player_name","batter","pitcher","events","description","spin_dir","spin_rate","break_angle","break_length","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","px","pz","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs","tfs_zulu","catcher","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","hit_speed","hit_angle","effective_speed","release_spin_rate","release_extension","game_pk"
"SI",253,"2009-04-18","91.2      ","-1.962","5.921","Brad Ausmus","110385","346871","Single","Ball","222.659   ","2183.335  ","31.3      ","5.1       ","14","Brad Ausmus singles on a ground ball to left fielder Seth Smith.  ","R ","R","R","LAD","COL","B",7,4,2,2,2009,"-7.577                ","8.182               ","0.486","1.398               ","null","null","null",0,4,"bot","81.3300","126.5100","","","150275","427534","090418_140022","9.02","-133.14             ","-8.56","-13.58","29.05","-17.44","null","null","null","null","null","null","null","null",244357
"FT",413,"2009-04-18","92.4      ","-1.443","6.161","Brad Ausmus","110385","434628","Lineout","In play, out(s)","222.175   ","2777.805  ","47.0      ","4.8       ","2 ","Brad Ausmus lines out to center fielder Dexter Fowler.  ","R ","R","R","LAD","COL","X",8,3,1,0,2009,"-9.642                ","10.602              ","-0.078","3.072               ","null","null","null",0,6,"bot","143.5700","94.3800","","","150275","427534","090418_144549","6.90","-135.17             ","-5.69","-17.38","36.59","-12.99","null","null","null","null","null","null","null","null",244357
"FT",412,"2009-04-18","92.1      ","-1.475","6.135","Brad Ausmus","110385","434628","Lineout","Ball","211.934   ","2814.212  ","44.6      ","3.9       ","8 ","Brad Ausmus lines out to center fielder Dexter Fowler.  ","R ","R","R","LAD","COL","B",8,3,0,0,2009,"-7.624                ","12.192              ","0.195","1.784               ","null","null","null",0,6,"bot","143.5700","94.3800","","","150275","427534","090418_144532","7.03","-134.54             ","-9.60","-13.81","32.52","-10.03","null","null","null","null","null","null","null","null",244357
"SL",528,"2009-04-18","83.0      ","-2.658","5.763","Brad Ausmus","110385","434627","Walk","Foul","147.198   ","589.918   ","-8.5      ","8.0       ","3 ","Brad Ausmus walks.    James Loney to 3rd.    Matt Kemp to 2nd.  ","R ","R","R","LAD","COL","S",0,0,0,1,2009,"1.843                 ","2.809               ","0.403","2.778               ","null",425766,461314,1,7,"bot","0.0000","0.0000","","","150275","427534","090418_152524","6.69","-121.57             ","-1.17","2.68","30.31","-28.02","null","null","null","null","null","null","null","null",244357
"FT",527,"2009-04-18","91.1      ","-2.226","6.115","Brad Ausmus","110385","434627","Walk","Called Strike","222.611   ","3064.769  ","51.4      ","4.8       ","3 ","Brad Ausmus walks.    James Loney to 3rd.    Matt Kemp to 2nd.  ","R ","R","R","LAD","COL","S",0,0,0,0,2009,"-10.842               ","11.743              ","0.539","2.959               ","null",425766,461314,1,7,"bot","0.0000","0.0000","","","150275","427534","090418_152501","10.85","-133.06             ","-6.01","-19.03","34.12","-11.49","null","null","null","null","null","null","null","null",244357
"SL",530,"2009-04-18","85.2      ","-2.645","5.337","Brad Ausmus","110385","434627","Walk","Ball In Dirt","101.358   ","597.633   ","-12.0     ","8.8       ","14","Brad Ausmus walks.    James Loney to 3rd.    Matt Kemp to 2nd.  ","R ","R","R","LAD","COL","B",0,0,1,2,2009,"3.288                 ","0.612               ","1.132","0.924               ","null",425766,461314,1,7,"bot","0.0000","0.0000","","","150275","427534","090418_152634","8.16","-124.62             ","-4.33","5.03","31.24","-31.16","null","null","null","null","null","null","null","null",244357
"SL",532,"2009-04-18","82.9      ","-2.836","5.758","Brad Ausmus","110385","434627","Walk","Ball","106.624   ","1569.621  ","-25.1     ","8.6       ","11","Brad Ausmus walks.    James Loney to 3rd.    Matt Kemp to 2nd.  ","R ","R","R","LAD","COL","B",0,0,3,2,2009,"8.605                 ","2.519               ","-0.729","4.024               ","null",425766,461314,1,7,"bot","0.0000","0.0000","","","150275","427534","090418_152726","2.36","-121.48             ","1.85","12.59","28.37","-28.41","null","null","null","null","null","null","null","null",244357
"SL",529,"2009-04-18","84.8      ","-2.613","5.841","Brad Ausmus","110385","434627","Walk","Ball","124.626   ","870.713   ","-13.4     ","7.8       ","13","Brad Ausmus walks.    James Loney to 3rd.    Matt Kemp to 2nd.  ","R ","R","R","LAD","COL","B",0,0,0,2,2009,"4.004                 ","2.716               ","-0.791","2.095               ","null",425766,461314,1,7,"bot","0.0000","0.0000","","","150275","427534","090418_152555","3.17","-124.30             ","-3.38","6.14","29.54","-27.94","null","null","null","null","null","null","null","null",244357
"FT",531,"2009-04-18","90.8      ","-2.219","6.108","Brad Ausmus","110385","434627","Walk","Ball","232.587   ","2712.854  ","42.0      ","5.9       ","14","Brad Ausmus walks.    James Loney to 3rd.    Matt Kemp to 2nd.  ","R ","R","R","LAD","COL","B",0,0,2,2,2009,"-11.154               ","8.489               ","1.044","1.814               ","null",425766,461314,1,7,"bot","0.0000","0.0000","","","150275","427534","090418_152703","12.27","-132.30             ","-7.90","-19.65","29.81","-17.14","null","null","null","null","null","null","null","null",244357
"SI",84,"2009-04-10","90.8      ","-1.486","6.445","Brad Ausmus","110385","279782","Single","In play, run(s)","227.339   ","1941.984  ","29.1      ","5.5       ","8 ","Brad Ausmus singles on a ground ball to right fielder Eric Byrnes.    Matt Kemp scores.    Casey Blake to 2nd.  ","R ","R","R","ARI","LAD","X",9,4,0,1,2009,"-7.239                ","6.63                ","-0.216","2.028               ","null",461314,232694,1,2,"top","165.6600","102.4100","","","430965","427248","090410_190326","5.83","-132.78             ","-7.81","-13.07","25.41","-20.13","null","null","null","null","null","null","null","null",244245
"FF",83,"2009-04-10","89.8      ","-1.381","6.602","Brad Ausmus","110385","279782","Single","Called Strike","200.546   ","1782.164  ","14.4      ","4.3       ","5 ","Brad Ausmus singles on a ground ball to right fielder Eric Byrnes.    Matt Kemp scores.    Casey Blake to 2nd.  ","R ","R","R","ARI","LAD","S",9,4,0,0,2009,"-3.203                ","8.504               ","0.2","2.52                ","null",461314,232694,1,2,"top","165.6600","102.4100","","","430965","427248","090410_190255","5.21","-131.44             ","-7.37","-5.67","24.90","-17.06","null","null","null","null","null","null","null","null",244245
"FF",308,"2009-04-10","86.7      ","-1.496","6.622","Brad Ausmus","110385","279782","Groundout","In play, out(s)","210.101   ","2012.234  ","23.9      ","4.9       ","1 ","Brad Ausmus grounds out, shortstop Stephen Drew to first baseman Chad Tracy.  ","R ","R","R","ARI","LAD","X",6,4,1,0,2009,"-5.394                ","9.26                ","-0.498","2.836               ","null","null","null",0,5,"top","106.4300","147.5900","","","430965","427248","090410_200655","4.26","-126.93             ","-6.13","-8.83","25.18","-16.94","null","null","null","null","null","null","null","null",244245
"FF",307,"2009-04-10","85.3      ","-1.119","6.524","Brad Ausmus","110385","279782","Groundout","Ball","190.393   ","2045.473  ","5.9       ","4.2       ","14","Brad Ausmus grounds out, shortstop Stephen Drew to first baseman Chad Tracy.  ","R ","R","R","ARI","LAD","B",6,4,0,0,2009,"-1.984                ","10.769              ","2.473","0.998               ","null","null","null",0,5,"top","106.4300","147.5900","","","430965","427248","090410_200638","9.52","-124.30             ","-10.65","-3.16","20.53","-14.94","null","null","null","null","null","null","null","null",244245
"FF",447,"2009-04-10","88.2      ","-1.124","6.533","Brad Ausmus","110385","279782","Flyout","Ball","202.651   ","2158.206  ","20.4      ","4.2       ","14","Brad Ausmus flies out to right fielder Eric Byrnes.  ","R ","R","R","ARI","LAD","B",9,1,0,0,2009,"-4.363                ","10.41               ","1.028","1.417               ","null","null","null",1,7,"top","180.7200","111.4500","","","430965","427248","090410_204554","6.94","-128.79             ","-10.21","-7.38","25.00","-14.49","null","null","null","null","null","null","null","null",244245
"FF",448,"2009-04-10","88.5      ","-1.495","6.524","Brad Ausmus","110385","279782","Flyout","Called Strike","202.357   ","2231.633  ","22.6      ","4.0       ","9 ","Brad Ausmus flies out to right fielder Eric Byrnes.  ","R ","R","R","ARI","LAD","S",9,1,1,0,2009,"-4.428                ","10.721              ","0.407","1.95                ","null","null","null",1,7,"top","180.7200","111.4500","","","430965","427248","090410_204608","6.35","-129.34             ","-9.04","-7.57","24.67","-13.78","null","null","null","null","null","null","null","null",244245
"SL",449,"2009-04-10","83.1      ","-1.54","6.384","Brad Ausmus","110385","279782","Flyout","Ball","143.314   ","823.991   ","-10.2     ","7.6       ","14","Brad Ausmus flies out to right fielder Eric Byrnes.  ","R ","R","R","ARI","LAD","B",9,1,1,1,2009,"2.743                 ","3.633               ","1.165","0.983               ","null","null","null",1,7,"top","180.7200","111.4500","","","430965","427248","090410_204621","5.65","-121.51             ","-7.44","4.12","22.62","-26.64","null","null","null","null","null","null","null","null",244245
"FF",450,"2009-04-10","88.3      ","-1.347","6.583","Brad Ausmus","110385","279782","Flyout","In play, out(s)","201.806   ","1912.376  ","16.5      ","4.4       ","6 ","Brad Ausmus flies out to right fielder Eric Byrnes.  ","R ","R","R","ARI","LAD","X",9,1,2,1,2009,"-3.706                ","9.218               ","0.599","2.689               ","null","null","null",1,7,"top","180.7200","111.4500","","","430965","427248","090410_204641","6.22","-129.18             ","-6.78","-6.33","24.34","-16.36","null","null","null","null","null","null","null","null",244245
"SI",636,"2009-04-10","94.0      ","-2.676","5.796","Brad Ausmus","110385","430589","Single","Foul","241.783   ","1408.303  ","21.3      ","5.9       ","1 ","Brad Ausmus singles on a ground ball to right fielder Eric Byrnes.  ","R ","R","R","ARI","LAD","S",9,4,1,2,2009,"-6.085                ","3.226               ","-0.639","3.362               ","null","null","null",2,9,"top","164.6600","96.3900","","","430965","427248","090410_214647","7.71","-137.66             ","-1.90","-11.78","28.12","-25.86","null","null","null","null","null","null","null","null",244245
"SL",637,"2009-04-10","87.6      ","-2.177","6.176","Brad Ausmus","110385","430589","Single","Ball","83.563    ","646.519   ","-11.8     ","8.3       ","14","Brad Ausmus singles on a ground ball to right fielder Eric Byrnes.  ","R ","R","R","ARI","LAD","B",9,4,1,2,2009,"3.385                 ","-0.426              ","1.789","1.335               ","null","null","null",2,9,"top","164.6600","96.3900","","","430965","427248","090410_214714","8.95","-128.11             ","-5.82","5.67","24.39","-32.81","null","null","null","null","null","null","null","null",244245
"SL",638,"2009-04-10","87.6      ","-2.511","6.034","Brad Ausmus","110385","430589","Single","In play, no out","87.130    ","831.765   ","-14.3     ","8.3       ","14","Brad Ausmus singles on a ground ball to right fielder Eric Byrnes.  ","R ","R","R","ARI","LAD","X",9,4,2,2,2009,"4.369                 ","-0.263              ","0.933","1.756               ","null","null","null",2,9,"top","164.6600","96.3900","","","430965","427248","090410_214737","7.31","-128.20             ","-4.47","7.34","24.14","-32.54","null","null","null","null","null","null","null","null",244245
"SL",635,"2009-04-10","88.1      ","-2.194","6.024","Brad Ausmus","110385","430589","Single","Ball","138.585   ","775.669   ","-12.5     ","7.0       ","14","Brad Ausmus singles on a ground ball to right fielder Eric Byrnes.  ","R ","R","R","ARI","LAD","B",9,4,0,2,2009,"2.714                 ","3.033               ","1.973","1.086               ","null","null","null",2,9,"top","164.6600","96.3900","","","430965","427248","090410_214628","9.69","-128.62             ","-7.22","4.55","26.50","-27.02","null","null","null","null","null","null","null","null",244245
"SL",634,"2009-04-10","85.4      ","-2.341","6.011","Brad Ausmus","110385","430589","Single","Swinging Strike","122.788   ","910.935   ","-15.1     ","7.8       ","14","Brad Ausmus singles on a ground ball to right fielder Eric Byrnes.  ","R ","R","R","ARI","LAD","S",9,4,0,1,2009,"4.197                 ","2.656               ","1.165","0.881               ","null","null","null",2,9,"top","164.6600","96.3900","","","430965","427248","090410_214604","7.28","-124.79             ","-6.93","6.59","26.18","-27.93","null","null","null","null","null","null","null","null",244245
"SI",633,"2009-04-10","93.6      ","-2.586","5.835","Brad Ausmus","110385","430589","Single","Called Strike","266.345   ","1830.142  ","26.0      ","7.6       ","4 ","Brad Ausmus singles on a ground ball to right fielder Eric Byrnes.  ","R ","R","R","ARI","LAD","S",9,4,0,0,2009,"-9.11                 ","0.543               ","-0.665","2.73                ","null","null","null",2,9,"top","164.6600","96.3900","","","430965","427248","090410_214546","8.38","-137.04             ","-2.64","-17.25","31.45","-31.07","null","null","null","null","null","null","null","null",244245
"FF",133,"2008-09-28","88.9      ","1.222","6.477","Brad Ausmus","110385","115399","Home Run","In play, run(s)","142.097   ","1696.824  ","-20.9     ","5.3       ","11","Brad Ausmus homers (3) on a fly ball to left field.   Jose Castillo scores.  ","R ","R","L","HOU","ATL","X",7,1,0,0,2008,"5.459                 ","6.967               ","-0.554","3.253               ","null",425489,"null",0,3,"bot","53.2100","67.2700","","","280061","427044","080928_134447","-6.38","-130.14             ","-4.35","9.35","27.60","-20.16","null","null","null","null","null","null","null","null",236173
"SI",245,"2008-09-28","83.8      ","1.761","5.97","Brad Ausmus","110385","115399","Strikeout","Swinging Strike","111.148   ","1750.313  ","-23.2     ","8.4       ","8 ","Brad Ausmus strikes out swinging.  Reggie Abercrombie steals (5) 2nd base.  Reggie Abercrombie advances to 3rd, on throwing error by catcher Corky Miller.  ","R ","R","L","HOU","ATL","S",2,4,0,1,2008,"9.343                 ","3.564               ","-0.196","1.593               ","null","null",430631,1,5,"bot","88.4100","122.6100","","","280061","427044","080928_141303","-7.56","-122.62             ","-4.85","13.80","31.03","-26.84","null","null","null","null","null","null","null","null",236173
"SI",244,"2008-09-28","84.2      ","1.56","6.068","Brad Ausmus","110385","115399","Strikeout","Swinging Strike","104.414   ","1664.548  ","-21.1     ","8.8       ","13","Brad Ausmus strikes out swinging.  Reggie Abercrombie steals (5) 2nd base.  Reggie Abercrombie advances to 3rd, on throwing error by catcher Corky Miller.  ","R ","R","L","HOU","ATL","S",2,4,0,0,2008,"9.172                 ","2.308               ","-0.975","1.067               ","null","null",430631,1,5,"bot","88.4100","122.6100","","","280061","427044","080928_141246","-8.94","-123.07             ","-6.04","13.68","30.76","-28.66","null","null","null","null","null","null","null","null",236173
"SI",248,"2008-09-28","85.7      ","1.744","6.046","Brad Ausmus","110385","115399","Strikeout","Swinging Strike","115.726   ","2101.150  ","-30.2     ","7.8       ","14","Brad Ausmus strikes out swinging.  Reggie Abercrombie steals (5) 2nd base.  Reggie Abercrombie advances to 3rd, on throwing error by catcher Corky Miller.  ","R ","R","L","HOU","ATL","S",2,4,1,2,2008,"10.425                ","4.976               ","0.65","1.163               ","null","null",430631,1,5,"bot","88.4100","122.6100","","","280061","427044","080928_141355","-6.02","-125.34             ","-7.08","16.35","28.62","-24.30","null","null","null","null","null","null","null","null",236173
"FF",246,"2008-09-28","92.9      ","1.521","6.085","Brad Ausmus","110385","115399","Strikeout","Ball","144.995   ","1944.178  ","-27.6     ","4.8       ","12","Brad Ausmus strikes out swinging.  Reggie Abercrombie steals (5) 2nd base.  Reggie Abercrombie advances to 3rd, on throwing error by catcher Corky Miller.  ","R ","R","L","HOU","ATL","B",2,4,0,2,2008,"5.734                 ","8.147               ","1.514","2.438               ","null","null",430631,1,5,"bot","88.4100","122.6100","","","280061","427044","080928_141321","-1.99","-136.04             ","-6.44","10.46","37.29","-17.24","null","null","null","null","null","null","null","null",236173
"FF",136,"2008-09-25","95.0      ","-1.878","5.718","Brad Ausmus","110385","456501","Forceout","In play, out(s)","200.172   ","2229.409  ","25.1      ","3.1       ","11","Brad Ausmus grounds into a force out, shortstop Jeff Keppinger to second baseman Danny Richar.    Hunter Pence out at 2nd.    Brad Ausmus to 1st.  ","R ","R","R","HOU","CIN","X",6,4,1,2,2008,"-3.787                ","10.27               ","-0.77","2.673               ","null","null",452254,1,2,"bot","120.4800","147.5900","","","132720","427339","080925_194509","4.38","-139.16             ","-6.13","-7.38","33.25","-12.10","null","null","null","null","null","null","null","null",236135
"FF",133,"2008-09-25","93.7      ","-2.163","5.681","Brad Ausmus","110385","456501","Forceout","Ball","208.604   ","1438.343  ","14.2      ","4.8       ","13","Brad Ausmus grounds into a force out, shortstop Jeff Keppinger to second baseman Danny Richar.    Hunter Pence out at 2nd.    Brad Ausmus to 1st.  ","R ","R","R","HOU","CIN","B",6,4,0,1,2008,"-3.47                 ","6.323               ","-0.992","2.348               ","null","null",452254,1,2,"bot","120.4800","147.5900","","","132720","427339","080925_194406","4.37","-137.32             ","-5.22","-6.52","34.99","-20.22","null","null","null","null","null","null","null","null",236135
"FF",132,"2008-09-25","93.5      ","-2.122","5.536","Brad Ausmus","110385","456501","Forceout","Called Strike","209.571   ","2126.352  ","24.8      ","4.0       ","9 ","Brad Ausmus grounds into a force out, shortstop Jeff Keppinger to second baseman Danny Richar.    Hunter Pence out at 2nd.    Brad Ausmus to 1st.  ","R ","R","R","HOU","CIN","S",6,4,0,0,2008,"-5.323                ","9.341               ","0.607","2.005               ","null","null",452254,1,2,"bot","120.4800","147.5900","","","132720","427339","080925_194345","9.15","-136.62             ","-6.70","-9.88","35.07","-14.76","null","null","null","null","null","null","null","null",236135
"FF",134,"2008-09-25","94.5      ","-2.054","5.529","Brad Ausmus","110385","456501","Forceout","Foul","220.401   ","1881.942  ","25.4      ","4.8       ","14","Brad Ausmus grounds into a force out, shortstop Jeff Keppinger to second baseman Danny Richar.    Hunter Pence out at 2nd.    Brad Ausmus to 1st.  ","R ","R","R","HOU","CIN","S",6,4,1,1,2008,"-6.097                ","7.124               ","0.076","1.418               ","null","null",452254,1,2,"bot","120.4800","147.5900","","","132720","427339","080925_194424","7.92","-138.11             ","-7.73","-11.61","34.76","-18.53","null","null","null","null","null","null","null","null",236135
"FF",232,"2008-09-25","95.2      ","-1.875","5.632","Brad Ausmus","110385","456501","Single","Called Strike","209.523   ","2278.339  ","30.6      ","3.6       ","6 ","Brad Ausmus singles on a ground ball to shortstop Jeff Keppinger.    Geoff Blum to 3rd.    Ty Wigginton to 2nd.  ","R ","R","R","HOU","CIN","S",6,4,0,1,2008,"-5.565                ","9.788               ","0.284","2.167               ","null",150398,421064,2,3,"bot","124.5000","143.5700","","","132720","427339","080925_200947","7.87","-139.15             ","-7.06","-10.77","35.02","-13.16","null","null","null","null","null","null","null","null",236135
"SL",231,"2008-09-25","86.4      ","-2.254","5.481","Brad Ausmus","110385","456501","Single","Swinging Strike","112.709   ","404.785   ","-7.4      ","8.1       ","13","Brad Ausmus singles on a ground ball to shortstop Jeff Keppinger.    Geoff Blum to 3rd.    Ty Wigginton to 2nd.  ","R ","R","R","HOU","CIN","S",6,4,0,0,2008,"2.016                 ","0.798               ","-0.116","1.016               ","null",150398,421064,2,3,"bot","124.5000","143.5700","","","132720","427339","080925_200929","4.68","-126.54             ","-4.96","3.26","26.71","-30.81","null","null","null","null","null","null","null","null",236135
"SL",233,"2008-09-25","87.9      ","-2.094","5.453","Brad Ausmus","110385","456501","Single","Ball","159.141   ","969.176   ","-10.2     ","6.7       ","14","Brad Ausmus singles on a ground ball to shortstop Jeff Keppinger.    Geoff Blum to 3rd.    Ty Wigginton to 2nd.  ","R ","R","R","HOU","CIN","B",6,4,0,2,2008,"1.878                 ","4.881               ","0.968","0.337               ","null",150398,421064,2,3,"bot","124.5000","143.5700","","","132720","427339","080925_201026","7.07","-128.51             ","-8.02","3.06","33.15","-24.15","null","null","null","null","null","null","null","null",236135
"FF",234,"2008-09-25","95.3      ","-1.922","5.735","Brad Ausmus","110385","456501","Single","In play, no out","200.576   ","2059.637  ","20.2      ","3.5       ","7 ","Brad Ausmus singles on a ground ball to shortstop Jeff Keppinger.    Geoff Blum to 3rd.    Ty Wigginton to 2nd.  ","R ","R","R","HOU","CIN","X",6,4,1,2,2008,"-3.594                ","9.535               ","-0.618","2.006               ","null",150398,421064,2,3,"bot","124.5000","143.5700","","","132720","427339","080925_201052","4.84","-139.55             ","-7.71","-6.96","36.53","-13.63","null","null","null","null","null","null","null","null",236135
"SI",359,"2008-09-25","93.3      ","-0.8","5.794","Brad Ausmus","110385","400008","Walk","Foul","201.233   ","1790.025  ","15.0      ","4.0       ","12","Brad Ausmus walks.    Ty Wigginton to 2nd.  ","R ","R","R","HOU","CIN","S",0,0,1,0,2008,"-3.274                ","8.386               ","0.831","2.571               ","null","null",421064,0,5,"bot","0.0000","0.0000","","","132720","427339","080925_204436","5.51","-136.64             ","-5.58","-6.11","33.89","-16.46","null","null","null","null","null","null","null","null",236135
"SI",362,"2008-09-25","95.0      ","-0.738","5.721","Brad Ausmus","110385","400008","Walk","Ball","216.464   ","2301.370  ","33.1      ","4.2       ","14","Brad Ausmus walks.    Ty Wigginton to 2nd.  ","R ","R","R","HOU","CIN","B",0,0,3,1,2008,"-6.839                ","9.215               ","1.65","1.721               ","null","null",421064,0,5,"bot","0.0000","0.0000","","","132720","427339","080925_204613","8.90","-138.85             ","-8.22","-13.09","36.75","-14.46","null","null","null","null","null","null","null","null",236135
"SI",358,"2008-09-25","93.0      ","-0.75","5.973","Brad Ausmus","110385","400008","Walk","Ball","204.312   ","2202.133  ","25.2      ","3.5       ","12","Brad Ausmus walks.    Ty Wigginton to 2nd.  ","R ","R","R","HOU","CIN","B",0,0,0,0,2008,"-4.551                ","10.034              ","1.359","2.892               ","null","null",421064,0,5,"bot","0.0000","0.0000","","","132720","427339","080925_204417","7.25","-136.12             ","-5.78","-8.51","30.93","-13.35","null","null","null","null","null","null","null","null",236135
"SI",361,"2008-09-25","95.6      ","-0.807","5.568","Brad Ausmus","110385","400008","Walk","Ball","214.216   ","2023.382  ","23.4      ","4.4       ","14","Brad Ausmus walks.    Ty Wigginton to 2nd.  ","R ","R","R","HOU","CIN","B",0,0,2,1,2008,"-5.729                ","8.385               ","2.207","1.142               ","null","null",421064,0,5,"bot","0.0000","0.0000","","","132720","427339","080925_204551","10.21","-139.48             ","-9.07","-10.94","40.34","-16.09","null","null","null","null","null","null","null","null",236135
"SI",360,"2008-09-25","94.6      ","-0.92","5.719","Brad Ausmus","110385","400008","Walk","Ball","214.503   ","1930.169  ","25.0      ","4.5       ","14","Brad Ausmus walks.    Ty Wigginton to 2nd.  ","R ","R","R","HOU","CIN","B",0,0,1,1,2008,"-5.461                ","7.906               ","0.73","1.618               ","null","null",421064,0,5,"bot","0.0000","0.0000","","","132720","427339","080925_204529","6.40","-138.33             ","-8.00","-10.43","35.13","-17.01","null","null","null","null","null","null","null","null",236135
"FF",466,"2008-09-25","94.8      ","1.966","6.172","Brad Ausmus","110385","346793","Forceout","Ball","140.761   ","2363.299  ","-32.5     ","4.4       ","13","Brad Ausmus grounds into a force out, second baseman Danny Richar to shortstop Jeff Keppinger.    Hunter Pence out at 2nd.  ","R ","R","L","HOU","CIN","B",4,4,1,0,2008,"7.47                  ","9.107               ","-1.799","1.031               ","null",204020,452254,2,6,"bot","139.5600","156.6300","","","132720","427339","080925_211337","-12.83","-138.01             ","-11.21","14.22","34.41","-14.76","null","null","null","null","null","null","null","null",236135
"FT",465,"2008-09-25","96.5      ","2.231","6.143","Brad Ausmus","110385","346793","Forceout","Ball","133.439   ","2965.632  ","-50.4     ","5.0       ","14","Brad Ausmus grounds into a force out, second baseman Danny Richar to shortstop Jeff Keppinger.    Hunter Pence out at 2nd.  ","R ","R","L","HOU","CIN","B",4,4,0,0,2008,"10.598                ","9.998               ","0.419","1.091               ","null",204020,452254,2,6,"bot","139.5600","156.6300","","","132720","427339","080925_211318","-8.78","-140.71             ","-11.69","20.89","36.99","-12.40","null","null","null","null","null","null","null","null",236135
"FT",467,"2008-09-25","95.7      ","2.235","6.245","Brad Ausmus","110385","346793","Forceout","In play, out(s)","126.961   ","2571.316  ","-43.6     ","5.4       ","3 ","Brad Ausmus grounds into a force out, second baseman Danny Richar to shortstop Jeff Keppinger.    Hunter Pence out at 2nd.  ","R ","R","L","HOU","CIN","X",4,4,2,0,2008,"10.086                ","7.552               ","0.649","2.699               ","null",204020,452254,2,6,"bot","139.5600","156.6300","","","132720","427339","080925_211408","-7.97","-139.95             ","-6.62","19.82","34.29","-17.26","null","null","null","null","null","null","null","null",236135
"FC",615,"2008-09-25","94.3      ","-1.591","5.95","Brad Ausmus","110385","454537","Strikeout","Foul","165.365   ","1362.184  ","-10.2     ","4.5       ","4 ","Brad Ausmus strikes out swinging.  ","R ","R","R","HOU","CIN","S",0,0,0,2,2008,"1.721                 ","6.55                ","-0.643","2.641               ","null","null","null",1,8,"bot","0.0000","0.0000","","","132720","427339","080925_220128","1.97","-138.25             ","-5.36","3.28","35.15","-19.62","null","null","null","null","null","null","null","null",236135
"FC",616,"2008-09-25","93.1      ","-1.491","6.037","Brad Ausmus","110385","454537","Strikeout","Swinging Strike","180.226   ","987.507   ","-2.5      ","5.0       ","12","Brad Ausmus strikes out swinging.  ","R ","R","R","HOU","CIN","S",0,0,0,2,2008,"-0.019                ","4.895               ","0.314","3.686               ","null","null","null",1,8,"bot","0.0000","0.0000","","","132720","427339","080925_220150","4.87","-136.38             ","-2.08","-0.04","30.29","-22.89","null","null","null","null","null","null","null","null",236135
"FC",613,"2008-09-25","94.0      ","-1.654","6.04","Brad Ausmus","110385","454537","Strikeout","Called Strike","179.295   ","1630.217  ","-2.9      ","3.9       ","1 ","Brad Ausmus strikes out swinging.  ","R ","R","R","HOU","CIN","S",0,0,0,0,2008,"0.101                 ","8.136               ","-0.542","3.029               ","null","null","null",1,8,"bot","0.0000","0.0000","","","132720","427339","080925_220055","2.97","-137.68             ","-5.04","0.19","34.63","-16.70","null","null","null","null","null","null","null","null",236135
"FC",614,"2008-09-25","93.8      ","-1.416","5.923","Brad Ausmus","110385","454537","Strikeout","Called Strike","176.280   ","1297.819  ","-5.3      ","4.7       ","9 ","Brad Ausmus strikes out swinging.  ","R ","R","R","HOU","CIN","S",0,0,0,1,2008,"0.422                 ","6.442               ","0.627","1.901               ","null","null","null",1,8,"bot","0.0000","0.0000","","","132720","427339","080925_220109","5.37","-137.26             ","-7.17","0.80","32.97","-19.92","null","null","null","null","null","null","null","null",236135
"CU",137,"2008-09-23","81.7      ","-2.371","5.929","Brad Ausmus","110385","450172","Strikeout","Ball","57.911    ","1309.635  ","-13.6     ","10.8      ","11","Brad Ausmus strikes out swinging.  ","R ","R","R","HOU","CIN","B",0,0,0,1,2008,"6.375                 ","-4.049              ","-1.989","4.361               ","null",421064,"null",1,2,"bot","0.0000","0.0000","","","452672","427144","080923_194445","-1.05","-119.78             ","4.36","9.16","25.49","-37.92","null","null","null","null","null","null","null","null",236106
"FF",139,"2008-09-23","98.0      ","-2.052","5.831","Brad Ausmus","110385","450172","Strikeout","Swinging Strike","199.544   ","2370.958  ","27.6      ","2.5       ","11","Brad Ausmus strikes out swinging.  ","R ","R","R","HOU","CIN","S",0,0,1,2,2008,"-3.851                ","10.812              ","-0.014","3.741               ","null",421064,"null",1,2,"bot","0.0000","0.0000","","","452672","427144","080923_194555","7.12","-143.52             ","-4.07","-7.85","40.37","-10.07","null","null","null","null","null","null","null","null",236106
"FF",138,"2008-09-23","97.7      ","-2.022","5.688","Brad Ausmus","110385","450172","Strikeout","Called Strike","199.092   ","1946.356  ","14.6      ","3.2       ","3 ","Brad Ausmus strikes out swinging.  ","R ","R","R","HOU","CIN","S",0,0,1,1,2008,"-3.091                ","8.892               ","0.581","2.881               ","null",421064,"null",1,2,"bot","0.0000","0.0000","","","452672","427144","080923_194523","8.41","-143.01             ","-5.36","-6.28","38.97","-14.04","null","null","null","null","null","null","null","null",236106
"FF",136,"2008-09-23","97.5      ","-2.192","5.629","Brad Ausmus","110385","450172","Strikeout","Called Strike","203.078   ","2293.625  ","28.6      ","3.0       ","4 ","Brad Ausmus strikes out swinging.  ","R ","R","R","HOU","CIN","S",0,0,0,0,2008,"-4.355                ","10.185              ","-0.39","2.626               ","null",421064,"null",1,2,"bot","0.0000","0.0000","","","452672","427144","080923_194420","6.62","-142.74             ","-6.37","-8.85","37.63","-11.41","null","null","null","null","null","null","null","null",236106
