Name,ID#
Curt Welch,1013751
Joe Blong,1001083
Pat Griffin,1005049
R.A. Dickey,1245
Gerry Staley,1012388
Willie Sudhoff,1012670
Eric Plunk,1010400
Fred Beene,1000774
Pete Craig,1002722
Ervin Santana,3200
Don Rose,1011204
Jeff Ware,1013626
Connie Johnson,1006438
Ron Guidry,1005124
Chad Zerbe,1140
Red Faber,1003889
Jack Taylor,1012878
Roger Bowman,1001270
Claral Gillenwater,1004710
Tex Wilson,1014107
Derrin Ebert,1003654
Luke Hamlin,1005280
Dave Stevens,1012508
George Murray,1009387
Slow Joe Doyle,1003469
Jeff Suppan,633
John Grim,1005067
Toru Murata,11652
Roenis Elias,12673
Gene Michael,1008837
Bobby Darwin,1002995
Andrew Chafin,12988
Kent Mercker,439
Kris Wilson,636
Jake Miller,1008903
Dick Bates,1000658
Eric Gagne,650
Kevin Cameron,3523
Biff Schlitzer,1011568
Bob Vail,1013308
Nate Snell,1012228
Rene Monteagudo,1009067
Mike Campbell,1001887
Bob Moose,1009134
Bob Barr,1000589
Eude Brito,2514
Pete Lovrich,1007782
Percy Coleman,1002430
George Ross,1011231
George Shoch,1011916
Dupee Shaw,1011821
George Blaeholder,1001025
Larry Andersen,1000236
Hippo Vaughn,1013384
Shane Rawley,1010719
Con Dempsey,1003201
Milt Steengrafe,1012456
John Gilroy,1004737
Phil Collins,1002461
Heinie Smith,1012157
Mark Esser,1003834
Joe Borden,1001198
Buddy Lively,1007671
 McCaffery,1014471
Jorge De Leon,5397
Tom Poorman,1010438
Victor Cole,1002439
Lance Painter,1675
Bruce Tanner,1012820
Lon Warneke,1013637
Jim McDonald,1008464
Mark Bomback,1001156
Doug Capilla,1001926
Alvin Morman,1009193
Bill Landis,1007294
Ed Moyer,1009273
Bill Kunkel,1007210
German Jimenez,1006410
Richie Moloney,1009043
Dennis Sarfate,2174
Craig McMurtry,1008651
Lefty Taber,1012805
Donnie Joseph,6491
John Pregenzer,1010516
Brian Rose,1011201
Mike Wallace,1013553
Randy Wiles,1013940
John Harkins,1005364
Charlie Ferguson,1003988
John Bohnet,1001129
Dave Jolly,1006519
Peaches Davis,1003073
Pop Smith,1012193
Fred Sanford,1011430
Andy Beene,1000773
Mark Thompson,1013019
Pedro Beato,1330
Mike Grzanich,1005111
Bill Shanner,1011793
Howie Reed,1010766
Anthony Telford,1282
Johnny Rutherford,1011329
Paul Gregory,1005026
Marv Gudat,1005116
Jim Crawford,1002742
Trevor Wilson,1014109
Joe Blanton,4849
Kyle Lobstein,9178
Al Lyons,1007876
Charlie Bicknell,1000949
John Frill,1004361
Jersey Bakely,1000440
Paul Marak,1008097
Don McMahon,1008629
Phil Saylor,1011485
Mike Proly,1010545
Juan Rincon,752
Glenn Liebhardt,1007602
Bill Butler,1001771
Wilson Alvarez,1193
Charlie Jamieson,1006355
Mac MacArthur,1007897
Pete Cimino,1002240
Henry Luff,1007822
Irv Medlinger,1008717
Gary Geiger,1004601
Todd Cruz,1002844
Frank Brill,1001433
Dave Tomlin,1013110
Mike Leake,10130
Ethan Martin,3877
Jeff Ferrell,11506
Jim Duckworth,1003521
Bob Rauch,1010715
Jaff Decker,7945
Erv Lange,1007317
Bob Milacki,1008855
Don Drysdale,1003516
Jose Cisnero,6399
Bobby Korecky,4608
Buddy Napier,1009446
Rob Scahill,9286
Gary Christenson,1002212
Blackie Schwamb,1011656
Yoel Hernandez,2576
Jesse Crain,4817
Kyle Gibson,10123
Greg Maddux,104
Robert Manuel,817
Scott Spiezio,37
Oscar Zamora,1014416
Jim Coates,1002374
Steve Cishek,6483
Bill Breckinridge,1001376
Jake Wade,1013472
Johnny Marcum,1008103
Travis Smith,1522
Frank Kreeger,1007150
Charlie Buffinton,1001634
Sean Gallagher,8261
Bobby Tiefenauer,1013057
Willie Ramsdell,1010683
Charley Radbourn,1010631
Lefty Guise,1005130
Donnie Elliott,1003736
Charlie Young,1014365
Brent Gaff,1004423
Gary Glover,234
Michael Schwimer,8103
Frank Harter,1005443
Ed Whitson,1013911
Lefty Wallace,1013552
Hod Fenner,1003981
Wally Ritchie,1010989
Bud Anderson,1000220
Jim Crowell,1928
Denis Boucher,1001231
Nat Hudson,1006139
John Butcher,1001762
Harry Hoch,1005873
Phil Hensiek,1005679
Stan Thomas,1012994
Ron Taylor,1012885
Frank Ragland,1010651
Joel Newkirk,1009537
Ted Lewis,1007589
Lou Grasmick,1004955
Trent Durrington,1805
Junior Wooten,1014252
Lefty O'Doul,1009734
Melvin Mercedes,10181
Adam Warren,9029
Joe Berry,1000907
Jerry Dipoto,1003321
Steven Ames,9615
Cecil Upshaw,1013292
Bob Chakales,1002113
Pete Filson,1004046
Tom Vickery,1013423
Bob Cain,1001820
Bill Kennedy,1006833
Cesar Valdez,9013
Francelis Montas,14309
Randy Jones,1006582
Josh Kinney,3638
Micah Owings,4253
Jim Sullivan,1012696
Dan Jennings,8073
Frank Lary,1007364
Ross Grimsley,1005070
Frank Fleet,1004142
Prince Oana,1009673
Bob Edmondson,1003676
Jack Sutthoff,1012744
Zach Phillips,99
Jose Guzman,1005160
Gene Host,1006045
Pat Ragan,1010650
Ernie Beam,1000708
Ray Moss,1009254
Steven Wright,8185
Will Brunson,1001596
George Merritt,1008787
Paul Lindblad,1007614
Paul Doyle,1003468
Duke Simpson,1011994
Kevin Ohme,1687
Charlie Getzein,1004649
Al Carson,1002009
Rube Dessau,1003232
Ryan Dempster,517
Scott Cassidy,1293
Jim Scott,1011684
Bumpus Jones,1006533
Pat Perry,1010215
Mike Foltynewicz,10811
Adam Peterson,1010220
Rick Behenna,1000782
Jason Shiell,1625
Lew Fonseca,1004205
George Hennessey,1005654
Cy Falkenberg,1003913
Frank Hershey,1005739
Chris Codiroli,1002388
Billy Sadler,6235
Oscar Roettger,1011124
Brian Reith,347
Bill Gilbert,1004685
Dorsey Riddlemoser,1010945
Ed Strelecki,1012609
Jonathan Hurst,1006226
Alex Wilson,9239
Jake Striker,1012619
Paul Hines,1005845
Bill Dawley,1003090
Leo Mangum,1008057
George Perring,1010203
Bill Hallman,1005257
Jamie Burke,6
Rafael Betancourt,177
Steve Blass,1001058
Wade Blasingame,1001057
Harry Brecheen,1001375
Curt Schmidt,1011579
John Malarkey,1008011
Johnny Tillman,1013067
Paul Kilgus,1006899
Mark Mercer,1008777
Johnny Kucks,1007196
Paul Wagner,1013490
Drew Pomeranz,11426
Ryne Duren,1003586
Bob Ross,1011222
Lou Fette,1004018
Norm Baker,1000464
Juan Salas,2533
Tom O'Brien,1009703
Dave Skeels,1012032
Ernie Wolf,1014192
Tom Flanigan,1004136
Joel Zumaya,4699
Peek-A-Boo Veach,1013389
Sam LeCure,4664
Willie Collazo,3503
Jake Dunning,10803
Rick Gorecki,1004878
Ted Davidson,1003029
Corey Lee,1007451
Frank Brosseau,1001480
Jim Prendergast,1010518
Angel Castro,3243
Lefty Smoll,1012219
Bob Humphreys,1006184
Steve Slayton,1012064
Doc Parker,1010002
George Tebeau,1012899
Hiram Burgos,9412
Billy Sunday,1012723
Cy Slapnicka,1012052
Spud Chandler,1002133
Cesar Carrillo,4697
Eddie Bonine,5890
Frank Tanana,1012818
Garry Hancock,1005294
Dave Eiland,1003714
George Sharrott,1011810
Joe Mays,740
Happy Townsend,1013145
Jim Derrington,1003222
Earl Naylor,1009469
John Courtright,1002679
Bobby Locke,1007687
Hal Kelleher,1006774
Sam Moffett,1009026
Bob Kaiser,1006671
Martin Perez,6902
George Pipgras,1010363
Lefty Hoerst,1005896
Libe Washburn,1013651
Karl Drews,1003499
Caleb Cotham,10075
Hal Reniff,1010833
Ed Holley,1005953
Dave Pember,1618
Dave Schmidt,1011580
C.J. Riefenhauser,11193
Jack Russell,1011313
Freddy Garcia,1077
Roger Nelson,1009511
Rynie Wolters,1014201
Brian Ellington,17233
Mike Koplove,63
Alex Graman,1910
Renyel Pinto,2180
Ryan Weber,10160
Justin Thompson,8217
Ted Bowsfield,1001273
Ray Peters,1010236
Jose Santiago,1011442
Ed Correa,1002637
Phil Redding,1010748
Dick Lange,1007316
Tom House,1006064
Ernie Camacho,1001856
Joe Ellick,1003730
Curt Fullerton,1004390
Travis Harper,1211
Dennis Martinez,1008161
Lew Moren,1009166
Doug Smith,1012124
Pete Appleton,1000283
Al Stanek,1012398
Carl Mays,1008313
Marty Clary,1002321
Willie Hernandez,1005714
Mark Buehrle,225
Doc Hamann,1005265
David Huff,4257
Josh Swindell,1012793
Tyler Robertson,3223
Paul Gilliford,1004725
Jim Tobin,1013089
Cy Bentley,1000851
Antonio Osuna,249
Mark Worrell,8045
Fabian Kowalik,1007127
Matt Cain,4732
Roger Wolff,1014193
Fritz Fisher,1004086
Bob Allen,1000135
Johnny Ryan,1011342
Jerry Fosnow,1004241
Joe Mather,3714
Randy McCament,1008360
Russ Christopher,1002222
Rudy Seanez,1279
Don Songer,1012278
Jim Bluejacket,1001092
Alberto Cabrera,8352
Bryn Smith,1012104
Herman Fink,1004053
Matt Wisler,12804
Ray Corbin,1002614
Akinori Otsuka,1895
Steve Foster,1004260
Hank Boney,1001163
Wiley Dunham,1003563
Harvey Green,1004997
Carl Ray,1010721
Harvey Bailey,1000424
Steve Bechler,1590
Leury Garcia,5913
Marco Estrada,1118
Bill McGee,1008507
John Webb,7230
Bobby Cramer,2744
Walt Kinney,1006947
Earl Henry,1005671
Laurin Pepper,1010173
Boone Logan,5525
Anibal Sanchez,3284
Elmer Myers,1009419
Tim McCabe,1008352
Willie Mitchell,1009011
Pedro Strop,4070
Charlie Biggs,1000959
Joe Kraemer,1007132
Hal Newhouser,1009535
George Borchers,1001196
Tom Gorzelanny,6244
Dale Alderson,1000113
Tot Pressnell,1010524
Chick Robitaille,1011080
Con Starkel,1012427
Sam Nahem,1009441
Zach Stewart,7397
Daniel McCutchen,263
Jose Silva,354
Bill Wilkinson,1013953
Jeremy Hefner,1989
Ed Linke,1007637
Jeremy Affeldt,583
Mort Cooper,1002598
Vicente Padilla,964
David Holmberg,7725
Ernie McAnally,1008325
Doug Jones,1006552
Chris Hammond,92
Trevor Gott,15046
Jay Franklin,1004300
Carlos Rodon,16137
Steve Fireovid,1004063
Ed Foster,1004247
Walt Dickson,1003283
Clay Rapada,4831
Roy Heiser,1005603
Aaron Small,1477
Dallas Keuchel,9434
Kevin Seitzer,1011730
Lil Stoner,1012570
Otey Clark,1002300
Larry Pashnick,1010041
Jouett Meekin,1008724
Tom Ferrick,1004014
Darby O'Brien,1009686
Kelvim Escobar,1298
Orlin Collier,1002459
Jim Converse,1002549
Mike O'Neill,1009816
John Braun,1001365
Len Yochim,1014348
Andres Berumen,1000919
Bryan Bullington,5066
Roberto Rodriguez,1011111
Al Downing,1003450
Bob Hasty,1005485
Ed Beecher,1000768
Joe Decker,1003127
Jeff McCurry,1008440
Rommie Lewis,3588
Felix Hernandez,4772
Ed Plank,1010386
Ryan Mattheus,7169
Johnny Schmitz,1011585
Spencer Patton,12361
Hugh Casey,1002039
Bobby Burke,1001676
Roy Vaughn,1013386
Charlie Eden,1003668
Sean Tracey,4621
Kelvin Herrera,6033
John Frascatore,1004304
Stan Pitula,1010380
Larry Duff,1003528
Jim Keenan,1006749
Steve Ellsworth,1003755
Tom Healey,1005544
Jean Dubuc,1003519
Al Veach,1013387
Oscar Tuero,1013216
Jake Eisenhart,1003718
Doug Crothers,1002811
Guillermo Mota,1467
Scott Sullivan,357
Jack Crimian,1002769
Tom Hausman,1005505
Bill McAfee,1008320
Clarence Stephens,1012490
Larry Harlow,1005369
Terry Cox,1002707
Chief Bender,1000827
Zeke Rosebraugh,1011202
Aneury Rodriguez,8948
John Weyhing,1013821
Fred Hayner,1005532
Mike Bruhert,1001581
Lou Polchow,1010416
Bill Quarles,1010589
Gus Thompson,1013010
Casey Fossum,188
Scott Rice,2743
Doc Amole,1000211
Scott Radinsky,1010641
Chuck Daniel,1002970
Joe Grahe,1004939
David Buchanan,11176
Dave Hamilton,1005271
Harley Hisner,1005859
Floyd Newkirk,1009536
David Weathers,902
Lou McEvoy,1008483
Walt Marbet,1008101
Elmer Leonard,1007534
Jim Konstanty,1007098
Red Waller,1013556
David Purcey,8360
Fernando Abad,4994
Bernie Duffy,1003530
Russ Springer,1652
Ben Sheets,710
Mark Thurmond,1013052
Spencer Pumpelly,1010568
Frank Beck,1000751
Ryan Kurosaki,1007214
Jon Huber,3109
Matt Guerrier,2061
Charlie Bohn,1001128
Franklyn Gracesqui,1921
James Russell,4089
Chris Jakubauskas,7831
Adalberto Mendez,3752
Leon Everitt,1003873
Ike Powers,1010498
Mike Regan,1010784
John Habyan,1005176
Manny Muniz,1009322
Terry Mulholland,665
Manny Delcarmen,3180
Cody Eppley,9095
Lee Guetterman,1005122
Eddie Hogan,1005918
Steven Matz,13361
Michael Tonkin,10315
Scott Fredrickson,1004312
Charlie Zink,4180
Fernando Rodney,494
Paul Assenmacher,1000344
John Dagenhard,1002921
George Wood,1014217
Big Jeff Pfeffer,1010262
Bert Maxwell,1008286
Geremi Gonzalez,1711
Blake Parker,5224
Luis Vizcaino,714
Denny Lemaster,1007512
Jerome Williams,1137
Bob Lemon,1007517
Scott McGregor,1008546
Al Demaree,1003187
Greg Thayer,1012946
Dick Drott,1003511
Steve Bourgeois,1001237
Bill Castro,1002077
Tom Clyde,1002368
Kyle Crockett,15033
Heinie Meine,1008731
Cotton Pippen,1010364
George Frazier,1004308
Pete Falcone,1003910
Bob Reed,1010761
Pedro Villarreal,9904
Jose DeJesus,1003151
George Sherrill,6291
Al Alburquerque,6324
Rick Helling,58
Orville Jorgens,1006623
John Cattanach,1002086
Chance Ruffin,11745
Jim Proctor,1010542
Cozy Dolan,1003360
Pat McCoy,6605
Terry Wilshusen,1014057
Marv Rotblatt,1011237
Marty McHale,1008563
Tom Foley,1004200
Lee Gronkiewicz,3508
Wilfredo Rodriguez,1011117
Rich Hill,4806
Jeff Byrd,1001794
Don Newhauser,1009534
Fred Baczewski,1000403
Brian McNichol,1008670
Greg Smith,3455
Harry Suter,1012736
Justin Verlander,8700
Rome Chambers,1002125
Larry Jansen,1006358
Lance Rautzhan,1010718
Mike Armstrong,1000314
Chet Nourse,1009652
Dick McCabe,1008348
Fred Holdsworth,1005944
Aaron Fultz,1113
Milt Wilcox,1013939
Lerrin LaGrow,1007255
Bill Burke,1001674
Eric Show,1011937
Yohan Pino,6955
Joe Pactwa,1009941
Greg Erardi,1003801
Doug Mathis,3944
Andy O'Connor,1009708
Kevin Kobel,1007067
Jeff Mathis,3448
Bill Greason,1004980
Claude Jonnard,1006603
Jeff Granger,1004944
Frank Knauss,1007028
Duane Pillette,1010350
Barney Slaughter,1012058
Bud Byerly,1001789
Mike Esposito,4986
Gary Lavelle,1007389
Tony Pena,2240
John Montefusco,1009065
Tom Kelley,1006782
Kenshin Kawakami,9225
Phil Irwin,9489
Dane Johnson,1006443
Buck Freeman,1004316
George Hodson,1005892
Hal Griggs,1005056
Alberto Castillo,3316
Buck O'Brien,1009684
Mike McCoy,4583
John Hoover,1006010
Chi-Chi Olivo,1009781
Benny Frey,1004342
Steve Mintz,1008987
Bob Chlupsa,1002201
Fred Schemanske,1011546
Paul Hartzell,1005467
Bob Malloy,1008027
Les Backman,1000399
Bill Harrington,1005397
John Tsitouris,1013208
Rick Jones,1006584
Pete Schmidt,1011587
Ray Sadecki,1011360
Dave Ferriss,1004012
Dixie Howell,1006094
Jim Ellis,1003749
Stu Flythe,1004189
Jose Ceda,2377
Luis Arroyo,1000328
Mark Freeman,1004325
Rasty Wright,1014291
Frank Graves,1004961
Dean Stone,1012561
Stephen Pryor,10663
Ron Darling,1002989
Joe Horgan,2304
Jeff Wallace,1013550
Allan Anderson,1000216
Harry Feldman,1003971
Dave Roberts,1011031
Todd Burns,1001721
Jason Boyd,1020
George Jeffcoat,1006376
Chris Gardner,1004521
Al Jones,1006524
Joel Hanrahan,2186
Dick Newsome,1009547
Joe Gormley,1004888
Miguel Castro,15684
Jose Mesa,961
Shane Greene,10756
Jack Spring,1012362
Barney Schultz,1011625
Andy Carter,1002012
Robin Roberts,1011046
Luis Perdomo,5380
Chase Wright,3593
Dick Braggins,1001332
Andrew Oliver,10257
Mysterious Walker,1013529
Glen Cook,1002571
Bob Pepper,1010170
George Caster,1002055
Les Cain,1001821
Winston Abreu,582
Patsy Flaherty,1004129
Joe Magrane,1007973
Al Grabowski,1004909
Clarence Mitchell,1008998
Nick Swisher,4599
Clint Brown,1001504
Dan Brouthers,1001486
Dillon Gee,7396
Davis Romero,2756
Aquilino Lopez,1671
Frank Mountain,1009267
Matt Barnes,12863
Bill Vinton,1013434
Hank Robinson,1011067
Milt Shoffner,1011920
Tom Gilles,1004718
Terry Ley,1007591
Bud Smith,1182
Tim Leary,1007438
John Leathersich,12562
Ernie Lindemann,1007617
Eddie Stack,1012373
Abe White,1013851
James Baldwin,1064
Randy Moffitt,1009027
Johnny Gee,1004594
Danny Cox,1002695
Red Bullock,1001648
Jake Petricka,10534
Ralph Branca,1001343
Johnny James,1006351
Lloyd Johnson,1006483
Ryan Glynn,686
Ricky Horton,1006036
Zeke Spruill,3873
Josh Harrison,8202
John Kiely,1006894
Dick Bosman,1001215
Paul Janish,7412
Al Grunwald,1005109
Hersh Lyons,1007884
Harry Fanok,1003924
Glen Perkins,8041
D.J. Houlton,3566
Dave Madison,1007954
Rafael Carmona,1001971
Joe Bitker,1000999
Joe Borowski,267
Craig Minetto,1008977
Hal Erickson,1003808
Ernie Neitzke,1009494
Jesse Tannehill,1012822
Dave Bakenhaster,1000441
Pete Broberg,1001454
Dan Murray,1009384
Juan Moreno,1465
Dick Robertson,1011033
Jim Minshall,1008985
Denny Harriger,1005409
Rodney Myers,1511
John Ward,1013615
Luke Glavenich,1004760
Jim Willis,1014006
Jason Bere,266
Tom Brewer,1001409
Erv Palica,1009967
Dave Hoskins,1006041
Trevor Rosenthal,10745
Tony Fossas,1004242
Cuddles Marshall,1008135
Brad Lidge,563
Jim Korwan,1007114
Joseph Biagini,13194
Harry Taylor,1012877
Joe Beckwith,1000758
Frank Bertaina,1000912
Frank Mack,1007920
Wayne Garland,1004538
Carl Dale,1002937
Bill Pertica,1010217
Bryan Morris,10234
Ivy Andrews,1000253
Juan Alvarez,1432
Kitty Brashear,1001361
Jason Schmidt,1131
Ken Trinkle,1013186
Pat Carney,1001975
Ricky Romero,3403
Carl Schutz,1011653
Kevin Hart,8079
Daryl Smith,1012119
Taylor Jordan,10466
Wally Hebert,1005570
Happy Foreman,1004230
Tiny Chaplin,1002140
Bill Laskey,1007367
Bill Kissinger,1006979
Jim Lyle,1007858
Pat Cooper,1002599
Mauricio Robles,8895
George Walker,1013518
Danny Farquhar,8501
Charlie Beamon,1000709
Rich Wortham,1014264
Billy Buckner,8253
Kelly Downs,1003453
Howie Camnitz,1001866
Ox Miller,1008920
Al Javery,1006369
Brian Sikorski,7603
Charlie Guth,1005154
Sonny Dixon,1003333
Johnny Ward,1013617
Harry Baldwin,1000479
Darin Downs,5903
Andy Rush,1011306
Buck Fausett,1003959
Ken Clay,1002328
Gar Finnvold,1004061
Dicky Gonzalez,777
Bill Wise,1014151
Jim Constable,1002546
David Carpenter,9244
Togie Pittinger,1010376
Joe Dobson,1003344
Woody Rich,1010933
Ed Chapman,1002143
Ralph Judd,1006641
Chris Resop,3799
Jim Hoey,6007
Chuck Dobson,1003343
Pat Osburn,1009873
Jonathan Gray,14916
Dick Scott,1011675
Ralph Terry,1012929
Dewey Metivier,1008808
Jorge de la Rosa,2047
Lon Knight,1007042
Cory Bailey,588
Hector Torres,1013132
Roy Sherid,1011874
Joe Rosselli,1011228
Josh Newman,7383
Bruce Dal Canton,1002936
Rob Murphy,1009374
Kris Foster,1004252
Carl Scheib,1011538
Gary Eave,1003651
Bert Bradley,1001303
Henry Porter,1010452
Zack Segovia,8742
Bob Habenicht,1005174
Bob Savage,1011466
Aaron Nola,16149
Art Mahaffey,1007979
Fred Doe,1003354
Franquelis Osoria,2860
Chris Schroder,3553
Jim Kern,1006868
Steve Wilson,1014105
Carlos Pulido,1815
Jeff Francoeur,4792
Dennis Blair,1001029
Andy Hawkins,1005514
Brad Bergesen,8375
Sal Maglie,1007968
Forrest Thompson,1013005
Larry Christenson,1002215
Jose Arredondo,4722
Jack Cameron,1001859
Red Causey,1002090
Michael Feliz,11903
Willie Martinez,1008203
Sal Campisi,1001897
Don Larsen,1007359
Steve Lyons,1007886
Elmer Smith,1012134
Alex Cobb,6562
Bill Graham,1004926
Roy Patterson,1010071
Hank Thormahlen,1013035
Rocky Cherry,5188
Gus Ketchum,1006882
Ernie Wingard,1014129
Larry Anderson,1000235
John Montague,1009060
John Dobb,1003339
Colby Lewis,1259
Kevin Beirne,638
Larry Hesterfer,1005751
Les Sweetland,1012781
Rip Reagan,1010739
Jack Ferry,1004016
Barret Browning,9356
Ed High,1005797
Johnnie Chambers,1002124
Al Libke,1007595
Cory Mazzoni,12537
Mark Brown,1001542
Jim Jones,1006568
Bruce Rondon,5766
Mike Thompson,2735
Hub Andrews,1000252
Woody Abernathy,1000021
Fred Mitchell,1009001
Taylor Hill,12515
Robert Ramsay,1010682
Cory Luebke,1984
Mike O'Connor,6457
Jim Dickson,1003279
Miles Mikolas,9803
Jack Mercer,1008774
Eddie Fusselback,1004411
Porter Vaughan,1013385
Sumner Bowman,1001271
Dewon Brazelton,1195
Tom Colcolough,1002410
Wayne LaMaster,1007272
Ron Klimkowski,1007001
Bill Wynne,1014310
Al Clauss,1002323
Hal Haydel,1005520
Rob Bell,1492
Bill Wegman,1013727
Harry Dorish,1003411
Bill Wight,1013933
Dwight Gooden,1004852
Lew Richie,1010923
Earl Stephenson,1012492
Chris Schwinden,7851
Ollie Hanson,1005335
Jerry Cram,1002728
Myril Hoag,1005865
Ron Blackburn,1001021
Dan Schneider,1011592
Clay Christiansen,1002210
Carter Capps,12803
Jack Cronin,1002794
Delvin James,1215
Buzz Stephen,1012489
Ken Schrom,1011620
Ezequiel Astacio,2169
Tony Mullane,1009291
Hal Gregg,1005020
Perry Werden,1013784
Duff Brumley,1001584
Dave Gregg,1005019
Bill Cramer,1002725
Mike Grace,1004915
Bobby Madritsch,2085
Jose Valdez,14470
Allen Ripley,1010979
Jeff Schneider,1011595
Rick Mahler,1007988
Elmer Koestner,1007079
Mickey McGowan,1008539
Mike Mahoney,1007995
Kip Young,1014384
Nate Robertson,1620
Bob Uhl,1013265
Dennis DeBarr,1003117
Otis Lambeth,1007275
Victor Zambrano,1237
Daniel Burawa,11397
Vic Davalillo,1003012
King Bailey,1000427
Paul Derringer,1003224
Jim Abbott,1000012
Terrell Wade,1013474
Domingo Jean,1006374
Gordon Maltzberger,1008047
Del Lundgren,1007837
Curt Davis,1003043
Clay Touchstone,1013141
Ed Klepfer,1006997
Steve Senteney,1011748
Lee Stange,1012400
Thornton Kipper,1006958
Eddie Fisher,1004085
Bill Culp,1002868
Craig Mitchell,1008999
Vance McIlree,1008566
Adrian Devine,1003243
Don Brennan,1001389
Bobby Mathews,1008234
Al Lakeman,1007263
Dave Righetti,1010958
Bob Kipper,1006956
Mike Porzio,252
Mike Lincoln,1457
Henry Rodriguez,6371
Ben Van Ryn,1013362
Chris Denorfia,4400
Mike Cuellar,1002853
Frank Gilmore,1004732
Dick LeMay,1007514
Dick Radatz,1010630
Jack Ogden,1009743
Darrell May,613
Rawly Eastwick,1003648
Tom Dougherty,1003431
Ray Starr,1012435
Ken Ash,1000338
Amalio Carreno,1001987
Fred Link,1007638
Rocky Childress,1002189
Dick Tidrow,1013056
George Bechtel,1000737
Effie Norton,1009645
Anderson Garcia,3377
John Maine,4773
Adam Morgan,12580
Bill Friel,1004353
Clint Hartung,1005466
Tim Barrett,1000601
Jesse English,4454
Cy Acosta,1000033
Greg McMichael,1008640
Roy Face,1003891
Brian Dubois,1003518
Miguel Garcia,1004506
Joe Bonikowski,1001167
Harry Matuzak,1008270
Jim Pittsley,1010379
Clarence Heise,1005600
Eduardo Villacis,1922
Matt Beech,1000770
Jeff Pierce,1010330
Jermaine Van Buren,2492
Roy Castleton,1002074
Roger Bailey,1000429
Dick Manville,1008090
Matt Morris,1172
Larry Mitchell,1009006
Jim Brown,1001526
Phillippe Aumont,5362
Herb Pennock,1010161
Allan Russell,1011310
Dan Reichert,624
Karl Adams,1000057
Marino Salas,2432
George Zettlein,1014433
Chris Seelbach,1011719
Danys Baez,367
John Cornely,12364
Jose Canseco,1001918
Skip Lockwood,1007696
Bob Bailor,1000433
Willie Jensen,1006399
Mike Matthews,1170
Joe Hornung,1006031
Fred Frankhouse,1004297
Eddie Smith,1012132
E. Morris,1009203
Fred Lamline,1007280
Felipe Lopez,1311
Rube Geyer,1004650
Joe Gilbert,1004692
Phil Mudrock,1009276
Gus Weyhing,1013820
Bobby Jones,1454
Sean Spencer,1012327
Terry Blocker,1001079
Al Olmsted,1009785
Pete Redfern,1010751
Leo Kiely,1006895
Wickey McAvoy,1008336
Bill Zuber,1014460
Carl Zamloch,1014415
Bruce Cunningham,1002879
Alan Fowlkes,1004272
Rick Rodriguez,1011110
Bob Veale,1013391
Hector Fajardo,1003908
Martin Glendon,1004776
Frank Nicholson,1009561
Bill Posedel,1010462
Jake Hewitt,1005759
Clarence Woods,1014235
Bill Greif,1005027
Jeff D'Amico,1002961
Bobby Mitchell,1008994
Marcus McBeth,3874
Ken Jones,1006572
Dennis Aust,1000370
Frank Hoffman,1005904
Chet Johnson,1006436
Bob Osborn,1009866
Alexi Ogando,10261
Ray Burris,1001729
Darrin Chapin,1002138
Goat Cochran,1002383
Taylor Phillips,1010298
Dazzy Vance,1013342
Allan Ramirez,1010667
Javier Vazquez,801
Pedro Liriano,2119
Don Cardwell,1001941
Dave Wehrmeister,1013731
Ned Garver,1004556
Roy Parmelee,1010016
Allie Reynolds,1010860
Bill Miller,1008872
Len Lovett,1007777
Harvey Shank,1011790
Ike Butler,1001777
Don Collins,1002450
Billy Petrick,4865
Joe Bush,1001754
Tom Bruno,1001594
Phil Douglas,1003436
Larry Carter,1002019
Jose Contreras,1660
Harry Gaspar,1004560
Wild Bill Luhrsen,1007824
Anthony Swarzak,7466
Dave Rajsich,1010658
A.J. Achter,11387
Craig Hansen,4798
Mike Mason,1008221
Joe Gedeon,1004591
Ken Brondell,1001466
Red Lucas,1007808
Bob Grim,1005060
Jack Creel,1002757
Chet Covington,1002684
Sergio Escalona,7122
Clem Labine,1007230
Mo Sanford,1011433
Roy Lee,1007464
Harry Kelley,1006773
Todd Worrell,1014259
Percy Jones,1006581
Jimmy Jones,1006569
Michael Blazek,9654
Buddy Schultz,1011627
Harry Hulihan,1006175
Tom Kramer,1007139
Eric Bell,1000803
Sendy Rleal,2737
John Greason,1004981
Mike Torrez,1013134
Jake Livingstone,1007674
Dan Osinski,1009875
Charlie Bowles,1001258
Clay Fauver,1003962
Charley Stanceu,1012395
Wenty Ford,1004226
Greg Terlecky,1012920
Trystan Magnuson,3646
Irv Stein,1012468
Owen Scheetz,1011533
Shane Youman,3888
Bill Walker,1013508
Brad Woodall,1014206
Chuck Tompkins,1013113
Chris Fussell,1004410
Jake Aydelott,1000385
Bill Wertz,1013793
Phil Haugstad,1005500
Takahito Nomura,699
Jim Bruske,1001598
Howard Armstrong,1000312
Corey Thurman,1324
Red Munger,1009320
Harry Macpherson,1007933
Bert Thiel,1012953
Johnny Podgajny,1010405
William Zay,1014424
Scott Stewart,797
Ron Mathis,1008244
Randy Choate,813
Mike Trujillo,1013205
Guy Morrison,1009207
Fernando Cabrera,2105
John Costello,1002654
Vida Blue,1001094
Rob Rasmussen,11250
Anthony Shumaker,1011943
Ricky Wright,1014292
Mark Huismann,1006171
Matt Mantei,64
William Pierson,1010341
Leo Moon,1009084
Mel Deutsch,1003239
